date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_mean,daylight_duration,rain_sum,precipitation_hours,wind_speed_10m_max,wind_direction_10m_dominant,Year
2023-07-24 21:00:00+00:00,0,44.5195,29.2695,37.97575,34.580227,13.394268,Light,0.0,24.95452,Northwest,2023
2023-07-25 21:00:00+00:00,0,44.669502,29.6695,38.192417,34.454704,13.37863,Light,0.0,17.399586,Southeast,2023
2023-07-26 21:00:00+00:00,0,44.2695,29.3195,37.761166,34.976364,13.362662,Light,0.0,20.774214,East,2023
2023-07-27 21:00:00+00:00,0,44.6195,29.4195,37.915333,35.013165,13.346385,Light,0.0,24.482647,East,2023
2023-07-28 21:00:00+00:00,0,44.0195,30.219501,37.815334,35.089138,13.329815,Light,0.0,21.933426,North,2023
2023-07-29 21:00:00+00:00,0,44.2695,29.5695,37.877834,35.312435,13.312967,Light,0.0,12.783802,Southeast,2023
2023-07-30 21:00:00+00:00,0,45.8695,30.369501,38.66325,35.20081,13.295862,Light,0.0,29.758307,South,2023
2023-07-31 21:00:00+00:00,0,45.7695,31.619501,38.906994,35.961266,13.278517,Light,0.0,18.218275,Northeast,2023
2023-08-01 21:00:00+00:00,0,45.3695,30.7695,38.823673,35.613293,13.260947,Light,0.0,25.741888,North,2023
2023-08-02 21:00:00+00:00,0,45.5695,30.5695,39.294502,35.156693,13.243172,Light,0.0,25.2924,North,2023
2023-08-03 21:00:00+00:00,0,43.5695,31.369501,38.098667,33.591267,13.225204,Light,0.0,30.353355,North,2023
2023-08-04 21:00:00+00:00,0,43.4695,29.119501,36.975746,32.66302,13.207065,Light,0.0,28.483257,North,2023
2023-08-05 21:00:00+00:00,0,43.8195,29.619501,37.457005,33.273937,13.18875,Light,0.0,27.009598,North,2023
2023-08-06 21:00:00+00:00,0,43.419502,28.7695,36.804916,33.644466,13.170121,Light,0.0,24.535526,North,2023
2023-08-07 21:00:00+00:00,0,43.1195,29.2695,36.83617,32.460514,13.151155,Light,0.0,23.667091,Northwest,2023
2023-08-08 21:00:00+00:00,0,43.4695,28.1695,36.74242,32.489048,13.131872,Light,0.0,27.595823,North,2023
2023-08-09 21:00:00+00:00,0,44.8195,27.9195,36.773666,32.590267,13.112292,Light,0.0,35.457714,North,2023
2023-08-10 21:00:00+00:00,0,43.3695,29.9195,36.932003,34.33363,13.092436,Light,0.0,24.75638,Northeast,2023
2023-08-11 21:00:00+00:00,0,43.4695,29.2695,37.096584,34.923634,13.07232,Light,0.0,17.709658,Southeast,2023
2023-08-12 21:00:00+00:00,0,43.7695,31.119501,38.152832,36.868088,13.051968,Light,0.0,15.5843,Southeast,2023
2023-08-13 21:00:00+00:00,0,44.5195,30.1695,38.302837,35.14816,13.031393,Light,0.0,39.254856,Northeast,2023
2023-08-14 21:00:00+00:00,0,44.2695,29.869501,38.065334,34.53863,13.010617,Light,0.0,21.9718,Northeast,2023
2023-08-15 21:00:00+00:00,0,43.919502,29.369501,37.650745,34.841152,12.989657,Light,0.0,21.67487,East,2023
2023-08-16 21:00:00+00:00,0,43.669502,29.619501,37.557007,35.24383,12.968533,Light,0.0,22.17144,East,2023
2023-08-17 21:00:00+00:00,0,43.2695,30.369501,37.402832,34.39601,12.947259,Light,0.0,27.757378,Southeast,2023
2023-08-18 21:00:00+00:00,0,43.4695,30.5195,37.89034,35.269726,12.925854,Light,0.0,24.464113,Southeast,2023
2023-08-19 21:00:00+00:00,0,42.919502,31.469501,37.871586,35.32919,12.904335,Light,0.0,23.333443,Southeast,2023
2023-08-20 21:00:00+00:00,0,42.1195,30.1695,36.836166,34.491024,12.882719,Light,0.0,21.599998,East,2023
2023-08-21 21:00:00+00:00,0,41.919502,28.7695,35.96742,33.527256,12.861021,Light,0.0,18.947083,Southeast,2023
2023-08-22 21:00:00+00:00,0,42.7195,30.0195,36.80908,34.633747,12.839258,Light,0.0,13.276144,Southeast,2023
2023-08-23 21:00:00+00:00,0,44.919502,28.969501,38.190334,34.441784,12.817447,Light,0.0,33.1552,North,2023
2023-08-24 21:00:00+00:00,0,44.7195,30.969501,38.37575,34.288834,12.795602,Light,0.0,28.467327,North,2023
2023-08-25 21:00:00+00:00,0,43.9695,29.0695,37.290333,34.064434,12.773724,Light,0.0,27.067116,North,2023
2023-08-26 21:00:00+00:00,0,43.2695,28.8195,36.84242,34.163456,12.751661,Light,0.0,15.580141,North,2023
2023-08-27 21:00:00+00:00,0,44.6195,28.469501,37.28825,34.16921,12.729387,Light,0.0,18.692286,Southeast,2023
2023-08-28 21:00:00+00:00,0,44.419502,29.7695,38.057003,34.73659,12.706921,Light,0.0,21.096123,Southeast,2023
2023-08-29 21:00:00+00:00,0,45.169502,30.1695,37.761166,33.860844,12.684278,Light,0.0,36.896046,East,2023
2023-08-30 21:00:00+00:00,0,41.0195,28.3195,35.169506,32.52788,12.661473,Light,0.0,27.511158,Northeast,2023
2023-08-31 21:00:00+00:00,0,41.8695,27.119501,35.307003,32.848648,12.638528,Light,0.0,32.933605,North,2023
2023-09-01 21:00:00+00:00,0,41.7195,28.0195,35.540333,32.217243,12.615454,Light,0.0,23.166218,Northwest,2023
2023-09-02 21:00:00+00:00,0,40.419502,27.7695,34.50284,31.195147,12.592269,Light,0.0,26.64,North,2023
2023-09-03 21:00:00+00:00,0,40.0695,25.4195,34.013252,31.429457,12.568988,Light,0.0,14.84318,North,2023
2023-09-04 21:00:00+00:00,0,41.919502,25.3195,34.942417,32.50149,12.545628,Light,0.0,13.891522,Northwest,2023
2023-09-05 21:00:00+00:00,0,43.169502,27.9195,36.20075,33.037434,12.522204,Light,0.0,22.039528,North,2023
2023-09-06 21:00:00+00:00,0,43.3695,29.4195,36.723667,32.286114,12.49873,Light,0.0,26.282463,North,2023
2023-09-07 21:00:00+00:00,0,42.7695,27.619501,35.929916,32.684834,12.475222,Light,0.0,19.353138,North,2023
2023-09-08 21:00:00+00:00,0,43.6195,27.469501,35.86742,32.707966,12.451694,Light,0.0,36.0,North,2023
2023-09-09 21:00:00+00:00,0,43.0695,29.6695,36.640335,33.483368,12.428162,Light,0.0,30.432245,Northeast,2023
2023-09-10 21:00:00+00:00,0,44.0695,30.0195,37.107006,33.825207,12.404638,Light,0.0,25.223133,Northeast,2023
2023-09-11 21:00:00+00:00,0,43.669502,28.8195,37.0195,33.851765,12.38114,Light,0.0,23.469128,Northeast,2023
2023-09-12 21:00:00+00:00,0,42.5695,28.0195,35.996586,33.88078,12.35768,Light,0.0,13.324863,East,2023
2023-09-13 21:00:00+00:00,0,42.7695,28.4195,36.121586,32.734966,12.334273,Light,0.0,20.140705,Northeast,2023
2023-09-14 21:00:00+00:00,0,41.8195,27.469501,35.32159,31.472061,12.310918,Light,0.0,26.31942,Northeast,2023
2023-09-15 21:00:00+00:00,0,40.8195,27.719501,34.23617,31.9925,12.28746,Light,0.0,16.09969,Northeast,2023
2023-09-16 21:00:00+00:00,0,42.0695,27.619501,34.709087,31.965246,12.263871,Light,0.0,19.33639,South,2023
2023-09-17 21:00:00+00:00,0,41.7695,26.5695,34.782,32.026886,12.240167,Light,0.0,15.629971,Southeast,2023
2023-09-18 21:00:00+00:00,0,40.5195,25.7695,34.257,31.26282,12.216364,Light,0.0,19.917469,Southeast,2023
2023-09-19 21:00:00+00:00,0,40.3695,26.619501,33.5945,29.959053,12.192475,Light,0.0,20.172853,East,2023
2023-09-20 21:00:00+00:00,0,40.3195,24.869501,33.002834,29.742125,12.168518,Light,0.0,23.0653,East,2023
2023-09-21 21:00:00+00:00,0,41.3195,25.9195,34.229916,30.877207,12.144508,Light,0.0,27.757378,North,2023
2023-09-22 21:00:00+00:00,0,41.2695,26.119501,34.121586,29.773405,12.120459,Light,0.0,28.40124,North,2023
2023-09-23 21:00:00+00:00,0,40.7695,24.719501,33.317417,29.726883,12.096386,Light,0.0,20.418695,Northeast,2023
2023-09-24 21:00:00+00:00,0,41.2195,27.0195,34.31117,31.151367,12.072305,Light,0.0,25.076267,Northeast,2023
2023-09-25 21:00:00+00:00,0,42.0695,26.5195,34.677837,31.763626,12.048231,Light,0.0,15.856356,South,2023
2023-09-26 21:00:00+00:00,0,39.0695,25.469501,33.092415,30.359457,12.024179,Light,0.0,15.315873,Southeast,2023
2023-09-27 21:00:00+00:00,0,39.8195,25.219501,32.567413,28.414612,12.000164,Light,0.0,26.161375,North,2023
2023-09-28 21:00:00+00:00,0,40.2695,24.1695,32.665333,29.384811,11.976201,Light,0.0,25.982424,Northwest,2023
2023-09-29 21:00:00+00:00,0,39.1195,23.8195,32.188248,28.18328,11.952307,Light,0.0,20.08916,North,2023
2023-09-30 21:00:00+00:00,0,37.2695,23.9195,30.942413,28.059057,11.9284935,Light,0.0,15.03835,Northeast,2023
2023-10-01 21:00:00+00:00,0,39.0195,23.1695,32.000748,29.007164,11.9047785,Light,0.0,15.84,South,2023
2023-10-02 21:00:00+00:00,0,40.6195,25.8195,33.946587,30.658949,11.881179,Light,0.0,21.203358,Southwest,2023
2023-10-03 21:00:00+00:00,0,40.5695,25.719501,34.044506,31.158636,11.857706,Light,0.0,14.24163,Southeast,2023
2023-10-04 21:00:00+00:00,0,39.7695,26.369501,32.915333,30.0475,11.83436,Light,0.0,21.142147,East,2023
2023-10-05 21:00:00+00:00,0,38.169502,23.4195,31.084084,28.941183,11.810977,Light,0.0,22.065973,Northeast,2023
2023-10-06 21:00:00+00:00,0,38.8695,23.2695,31.454918,28.535242,11.787522,Light,0.0,18.204042,North,2023
2023-10-07 21:00:00+00:00,0,39.0695,25.0195,31.809082,28.753372,11.764017,Light,0.0,25.992397,Northeast,2023
2023-10-08 21:00:00+00:00,0,38.419502,24.5195,32.0945,29.450521,11.740474,Light,0.0,20.633371,East,2023
2023-10-09 21:00:00+00:00,0,37.0195,25.4195,31.219503,28.904045,11.716914,Light,0.0,14.512064,Southeast,2023
2023-10-10 21:00:00+00:00,0,36.8695,23.9195,30.890337,28.365885,11.693353,Light,0.0,12.57426,East,2023
2023-10-11 21:00:00+00:00,0,38.1195,22.369501,30.421583,27.072294,11.669808,Light,0.0,20.431387,Northwest,2023
2023-10-12 21:00:00+00:00,0,37.8195,20.369501,29.992416,26.747675,11.646297,Light,0.0,17.388409,South,2023
2023-10-13 21:00:00+00:00,0,37.3195,21.6695,30.238249,27.413223,11.622839,Light,0.0,13.830749,South,2023
2023-10-14 21:00:00+00:00,0,37.4695,22.369501,30.917421,27.621063,11.599449,Light,0.0,15.683776,South,2023
2023-10-15 21:00:00+00:00,0,37.4695,23.119501,31.286171,27.514593,11.576147,Light,0.0,21.028437,Southwest,2023
2023-10-16 21:00:00+00:00,0,35.4695,21.1695,28.756998,25.884323,11.552952,Light,0.0,20.808498,Northeast,2023
2023-10-17 21:00:00+00:00,0,34.7195,20.369501,27.727835,26.663979,11.5298815,Light,0.0,22.38378,Southeast,2023
2023-10-18 21:00:00+00:00,0,35.4695,20.619501,28.346586,24.017683,11.506953,Light,0.0,26.019806,Southeast,2023
2023-10-19 21:00:00+00:00,0,34.669502,22.2695,28.56742,24.654657,11.484188,Light,0.0,28.916763,South,2023
2023-10-20 21:00:00+00:00,0,35.0195,20.869501,28.411165,25.33928,11.461605,Light,0.0,17.462782,Southeast,2023
2023-10-21 21:00:00+00:00,0,34.5195,19.869501,28.077833,25.3645,11.439222,Light,0.0,18.455048,Southeast,2023
2023-10-22 21:00:00+00:00,0,33.4695,21.6695,27.517418,25.320892,11.417062,Light,0.0,15.941944,Southeast,2023
2023-10-23 21:00:00+00:00,0,33.0195,21.0695,27.271585,25.153574,11.395143,Light,0.0,17.174677,Southeast,2023
2023-10-24 21:00:00+00:00,0,32.3195,19.619501,26.738256,24.508568,11.373466,Light,0.0,24.023088,Southeast,2023
2023-10-25 21:00:00+00:00,0,30.4195,20.119501,25.517418,25.208704,11.3518505,Light,0.0,18.03237,East,2023
2023-10-26 21:00:00+00:00,0,30.719501,19.3195,25.602837,24.954391,11.33026,Light,0.0,13.392774,East,2023
2023-10-27 21:00:00+00:00,0,30.369501,18.719501,25.082006,24.058619,11.308718,Light,0.0,16.199999,East,2023
2023-10-28 21:00:00+00:00,0,29.5195,19.6695,24.97992,22.912687,11.287244,Light,0.0,14.440443,East,2023
2023-10-29 21:00:00+00:00,4,29.6695,19.5195,24.47992,22.627922,11.265856,Light,1.0,19.681828,Southeast,2023
2023-10-30 21:00:00+00:00,0,30.969501,19.869501,25.352835,24.033457,11.244576,Light,0.0,20.275385,East,2023
2023-10-31 21:00:00+00:00,4,31.0195,20.5195,25.942415,25.225502,11.223427,Light,1.0,20.316889,Southeast,2023
2023-11-01 21:00:00+00:00,4,27.869501,19.969501,23.750753,23.838675,11.202427,Light,2.0,19.09358,East,2023
2023-11-02 21:00:00+00:00,4,30.119501,18.0695,24.150751,24.905584,11.181601,Light,1.0,13.779114,Southeast,2023
2023-11-03 21:00:00+00:00,4,31.2695,20.0695,24.654917,25.287872,11.160969,Light,1.0,25.864943,Northwest,2023
2023-11-04 21:00:00+00:00,4,29.7695,19.2695,24.575754,25.15889,11.140553,Light,2.0,16.766108,Northwest,2023
2023-11-05 21:00:00+00:00,0,30.1695,17.969501,24.552835,23.407265,11.120377,Light,0.0,13.896187,North,2023
2023-11-06 21:00:00+00:00,0,29.5695,18.3195,24.207,21.795904,11.100463,Light,0.0,16.923828,North,2023
2023-11-07 21:00:00+00:00,0,30.119501,17.3195,24.32158,21.745888,11.080834,Light,0.0,21.758419,North,2023
2023-11-08 21:00:00+00:00,0,28.1695,17.2695,22.782005,20.53359,11.061516,Light,0.0,13.202726,Northeast,2023
2023-11-09 21:00:00+00:00,0,27.3195,16.4195,22.411165,20.1054,11.042531,Light,0.0,12.538134,Southeast,2023
2023-11-10 21:00:00+00:00,0,26.9195,18.369501,22.944498,20.311897,11.023905,Light,0.0,17.414474,Southeast,2023
2023-11-11 21:00:00+00:00,0,28.969501,18.369501,24.079918,22.565763,11.00566,Light,0.0,15.124284,Southeast,2023
2023-11-12 21:00:00+00:00,0,28.4195,18.0195,23.877836,22.859955,10.987825,Light,0.0,18.089775,Southeast,2023
2023-11-13 21:00:00+00:00,0,29.9195,19.0195,24.954916,22.823523,10.970404,Light,0.0,19.453327,Southeast,2023
2023-11-14 21:00:00+00:00,4,28.9195,19.7695,23.846582,21.350729,10.953224,Light,1.0,25.600533,Southeast,2023
2023-11-15 21:00:00+00:00,4,26.2695,19.1695,21.821585,20.811943,10.936247,Light,5.0,28.988384,Southeast,2023
2023-11-16 21:00:00+00:00,0,26.119501,15.3195,20.790335,21.027967,10.9194975,Light,0.0,14.044615,North,2023
2023-11-17 21:00:00+00:00,0,26.0195,14.919499,20.407001,20.040886,10.902994,Light,0.0,15.03835,Southeast,2023
2023-11-18 21:00:00+00:00,0,27.9195,18.369501,22.365335,20.442772,10.886758,Light,0.0,31.435646,Southeast,2023
2023-11-19 21:00:00+00:00,4,29.1695,19.9195,23.169502,21.199472,10.87081,Light,4.0,32.47591,Southwest,2023
2023-11-20 21:00:00+00:00,0,27.8195,17.719501,22.423666,21.995428,10.855169,Light,0.0,24.75638,Northeast,2023
2023-11-21 21:00:00+00:00,0,24.369501,17.219501,20.194502,17.692535,10.839859,Light,0.0,21.434364,Northeast,2023
2023-11-22 21:00:00+00:00,0,26.0195,13.2195,19.861168,17.860651,10.824901,Light,0.0,16.870138,Southeast,2023
2023-11-23 21:00:00+00:00,0,29.369501,16.5195,22.373667,19.82408,10.810313,Light,0.0,24.033876,South,2023
2023-11-24 21:00:00+00:00,5,23.9195,15.0695,19.26325,18.415545,10.7961235,Light,5.0,16.831684,East,2023
2023-11-25 21:00:00+00:00,0,30.869501,16.0195,22.850748,21.50699,10.782348,Light,0.0,22.862123,South,2023
2023-11-26 21:00:00+00:00,0,32.6195,19.5195,25.738249,22.795763,10.769014,Light,0.0,28.236486,West,2023
2023-11-27 21:00:00+00:00,0,27.219501,17.869501,22.007002,19.34654,10.756142,Light,0.0,21.9718,North,2023
2023-11-28 21:00:00+00:00,0,24.0195,13.6195,18.534084,15.851177,10.743753,Light,0.0,15.192682,Northeast,2023
2023-11-29 21:00:00+00:00,0,24.119501,11.669499,18.038252,15.669246,10.7318735,Light,0.0,11.165805,Northeast,2023
2023-11-30 21:00:00+00:00,0,27.2695,14.0695,20.086168,17.52268,10.720525,Light,0.0,12.979984,East,2023
2023-12-01 21:00:00+00:00,0,25.719501,13.0195,19.486168,16.209093,10.709727,Light,0.0,10.661107,Southeast,2023
2023-12-02 21:00:00+00:00,0,25.2695,14.5195,19.621584,16.797308,10.699508,Light,0.0,15.807239,Northeast,2023
2023-12-03 21:00:00+00:00,0,25.5195,15.2195,19.729916,16.184786,10.689874,Light,0.0,14.264361,Northeast,2023
2023-12-04 21:00:00+00:00,0,23.869501,11.0695,17.479916,13.536591,10.6807165,Light,0.0,11.246759,North,2023
2023-12-05 21:00:00+00:00,0,24.869501,12.3695,17.998667,14.400636,10.672008,Light,0.0,11.874544,Southwest,2023
2023-12-06 21:00:00+00:00,0,26.5695,11.7195,19.131998,15.759908,10.66376,Light,0.0,11.013882,South,2023
2023-12-07 21:00:00+00:00,0,25.9195,13.5195,19.340336,15.291619,10.65598,Light,0.0,17.373497,Southeast,2023
2023-12-08 21:00:00+00:00,0,26.2695,9.6195,17.961168,13.603496,10.64868,Light,0.0,20.60823,South,2023
2023-12-09 21:00:00+00:00,0,25.8195,13.0695,19.057,16.27634,10.641869,Light,0.0,13.684735,South,2023
2023-12-10 21:00:00+00:00,0,25.969501,14.0195,19.579916,16.53275,10.635555,Light,0.0,11.525623,South,2023
2023-12-11 21:00:00+00:00,0,25.1695,13.0695,19.411165,16.126263,10.62975,Light,0.0,15.7908325,South,2023
2023-12-12 21:00:00+00:00,0,24.0695,13.6195,18.277832,13.557168,10.624462,Light,0.0,37.16902,West,2023
2023-12-13 21:00:00+00:00,0,20.969501,10.669499,15.838252,11.856536,10.6196995,Light,0.0,27.553524,Northwest,2023
2023-12-14 21:00:00+00:00,0,18.8195,9.0195,13.865334,9.986522,10.615472,Light,0.0,20.991426,Northwest,2023
2023-12-15 21:00:00+00:00,0,19.1695,7.9195,13.352834,9.635564,10.61179,Light,0.0,15.978486,North,2023
2023-12-16 21:00:00+00:00,0,18.619501,6.8195,12.813251,10.334617,10.608658,Light,0.0,12.181624,North,2023
2023-12-17 21:00:00+00:00,0,20.6695,10.1195,15.196583,13.465732,10.606088,Light,0.0,15.256526,Southeast,2023
2023-12-18 21:00:00+00:00,0,21.0695,10.5195,15.629917,13.091531,10.604088,Light,0.0,12.413476,Southeast,2023
2023-12-19 21:00:00+00:00,0,21.969501,8.5695,15.121583,12.201869,10.602666,Light,0.0,10.587917,Southeast,2023
2023-12-20 21:00:00+00:00,0,23.2695,9.5695,16.157001,12.798161,10.601828,Light,0.0,14.345898,Southeast,2023
2023-12-21 21:00:00+00:00,0,25.469501,10.4695,17.421583,13.642995,10.601584,Light,0.0,22.725668,Southeast,2023
2023-12-22 21:00:00+00:00,0,26.9195,14.5195,20.238249,17.436462,10.601941,Light,0.0,29.204409,Southwest,2023
2023-12-23 21:00:00+00:00,0,25.719501,15.2195,20.146585,17.819332,10.602906,Light,0.0,19.914215,East,2023
2023-12-24 21:00:00+00:00,0,25.0695,15.0195,19.861166,16.328583,10.604489,Light,0.0,19.586119,Southeast,2023
2023-12-25 21:00:00+00:00,0,24.5195,13.6195,19.002836,16.134361,10.606683,Light,0.0,17.727943,East,2023
2023-12-26 21:00:00+00:00,0,23.8195,13.0195,18.36325,16.551416,10.609478,Light,0.0,14.799459,Southeast,2023
2023-12-27 21:00:00+00:00,0,25.2695,12.5195,18.684084,15.721786,10.612862,Light,0.0,24.766848,Southeast,2023
2023-12-28 21:00:00+00:00,4,22.1695,14.919499,17.838251,15.416649,10.616827,Light,7.0,21.9718,Southeast,2023
2023-12-29 21:00:00+00:00,4,21.119501,11.9695,16.486168,14.785617,10.621362,Light,1.0,21.915691,Southeast,2023
2023-12-30 21:00:00+00:00,0,21.719501,13.0195,17.19242,16.174562,10.626452,Light,0.0,21.67487,Southeast,2023
2023-12-31 21:00:00+00:00,0,23.619501,12.9695,17.957003,17.223133,10.632094,Light,0.0,17.533146,Southeast,2023
